,VICTIMA_PERUANA,EDAD_VICTIMA,VICTIMA_GESTANDO,N_HIJOS,ESTADO_CIVIL_VICTIMA,ESTUDIA,TRABAJA_VICTIMA,TIENE_SEGURO,DIST_DOMICILIO
9699,1,34,0,1,1,1,0,1,Lurigancho
9700,1,15,0,0,1,1,0,1,Lurigancho
9701,1,9,0,0,1,0,0,1,Lurigancho
9703,1,29,0,1,1,0,0,1,Lurigancho
9704,1,5,0,0,1,1,0,1,Lurigancho
9706,1,56,0,1,1,0,1,1,Lurigancho
9707,1,27,0,0,1,0,0,1,Villa Maria del Triunfo
9708,1,25,0,1,1,0,0,1,Lurigancho
9709,1,6,0,0,1,1,0,1,La Victoria
9710,1,18,0,0,1,1,0,1,Lurigancho
9711,1,18,0,0,1,1,0,1,Lurigancho
9712,1,18,0,0,1,1,0,1,Lurigancho
9713,1,23,0,1,1,0,0,1,Lurigancho
9714,1,32,0,1,1,1,0,0,Lurigancho
9716,1,12,0,0,1,0,0,1,Lurigancho
9717,1,39,0,1,1,0,0,1,Lurigancho
9719,1,11,0,0,1,1,0,1,Lurigancho
9720,1,11,0,0,1,1,0,1,Lurigancho
9721,1,7,0,0,1,1,0,1,Lurigancho
9722,1,7,0,0,1,1,0,1,Lurigancho
9723,1,1,0,0,1,0,0,1,Lurigancho
9724,1,1,0,0,1,0,0,1,Lurigancho
9725,1,90,0,1,1,0,0,1,Lurigancho
9726,1,32,0,1,1,0,1,1,Lurigancho
9727,1,16,0,0,1,1,0,0,Lurigancho
9728,1,27,0,1,1,0,1,1,Lurigancho
9729,1,55,0,1,1,0,1,1,Lurigancho
9730,1,14,0,0,1,1,0,1,Lurigancho
9731,1,12,0,0,1,1,0,1,Lurigancho
9732,1,98,0,0,1,0,0,1,Lurigancho
9733,1,50,0,1,1,0,0,1,Lurigancho
9734,1,45,0,1,1,0,1,1,Lurigancho
9735,1,16,0,0,1,1,0,1,Lurigancho
9736,1,19,0,1,1,0,0,1,Lurigancho
10224,1,34,0,0,1,0,1,0,Santiago de Surco
10591,1,27,0,1,1,0,0,1,San Juan de Lurigancho
10882,1,30,0,1,1,0,1,1,Cieneguilla
10885,1,34,0,1,1,0,0,1,Cieneguilla
10888,1,21,0,1,1,0,0,0,Cieneguilla
10889,1,19,0,1,1,0,0,1,Cieneguilla
10890,1,2,0,0,1,0,0,1,Cieneguilla
10891,1,28,0,1,1,0,1,1,Cieneguilla
10892,1,3,0,0,1,0,0,1,Cieneguilla
10893,1,19,0,0,1,0,0,0,Cieneguilla
10894,1,42,0,1,1,0,0,1,Cieneguilla
10895,1,25,0,1,1,0,0,1,Pachacamac
10896,1,26,0,1,1,1,1,1,Cieneguilla
10897,1,4,0,0,1,1,0,1,Cieneguilla
10899,1,48,0,1,1,0,1,1,Cieneguilla
10900,1,43,0,0,1,0,1,1,Cieneguilla
10901,1,11,0,0,1,1,0,1,Cieneguilla
10902,1,14,0,0,1,0,0,1,Cieneguilla
10903,1,17,0,0,1,0,0,0,Pachacamac
10904,1,22,0,1,1,1,1,1,Cieneguilla
10905,1,6,0,0,1,1,0,1,Cieneguilla
10906,1,5,0,0,1,1,0,0,Cieneguilla
10907,1,37,0,1,1,0,0,1,Cieneguilla
10908,1,16,0,1,1,0,0,1,Cieneguilla
10909,1,0,0,0,1,0,0,1,Cieneguilla
10910,1,16,1,0,1,0,0,1,Cieneguilla
10911,1,13,0,0,1,1,0,0,Ancon
10912,1,22,0,0,1,0,1,1,Cieneguilla
10913,1,28,0,1,1,1,1,1,Cieneguilla
10916,1,34,0,1,1,0,0,1,Cieneguilla
10918,1,8,0,0,1,1,0,1,Cieneguilla
10922,1,14,0,0,1,1,0,0,Cieneguilla
10923,1,35,0,1,1,0,1,0,Cieneguilla
10926,1,5,0,0,1,1,0,1,Cieneguilla
10927,1,42,0,1,1,0,0,1,Cieneguilla
10928,1,10,0,0,1,1,0,1,Cieneguilla
10929,1,33,0,1,1,0,1,0,Cieneguilla
10930,1,13,0,0,1,1,0,0,Cieneguilla
10933,1,13,0,0,1,1,0,1,Cieneguilla
10934,1,19,0,1,1,0,0,1,Cieneguilla
10936,1,4,0,0,1,1,0,1,Cieneguilla
10937,1,36,0,1,1,0,1,1,Cieneguilla
10938,1,34,0,1,1,0,1,1,Cieneguilla
10941,1,9,0,0,1,1,0,1,Cieneguilla
10942,1,8,0,0,1,1,0,1,Cieneguilla
10943,1,46,0,1,1,1,0,1,El Agustino
10947,1,14,0,0,1,1,0,1,Cieneguilla
10948,1,13,0,0,1,1,0,1,Cieneguilla
10950,1,4,0,0,1,0,0,1,Cieneguilla
10951,1,26,0,1,1,0,0,1,Cieneguilla
10952,1,20,0,0,1,0,0,1,Cieneguilla
10953,1,3,0,0,1,0,0,1,Cieneguilla
10954,1,1,0,0,1,0,0,1,Cieneguilla
10955,1,28,0,1,1,0,0,1,Cieneguilla
10956,1,48,0,1,1,0,1,1,Cieneguilla
10958,1,11,0,0,1,1,0,1,Cieneguilla
10959,1,9,0,0,1,1,0,1,Cieneguilla
10960,1,15,0,0,1,1,0,1,Cieneguilla
10961,1,13,0,0,1,1,0,1,Cieneguilla
10962,1,32,0,1,1,0,0,1,Cieneguilla
10963,1,17,0,0,1,1,0,1,Cieneguilla
10964,1,19,0,0,1,0,0,0,Cieneguilla
10965,1,14,0,0,1,1,0,1,Cieneguilla
10967,1,12,0,0,1,1,0,1,Cieneguilla
10968,1,16,0,0,1,1,0,1,Cieneguilla
10969,1,28,0,1,1,0,0,1,Cieneguilla
10970,1,45,0,1,1,0,1,1,Cieneguilla
10971,1,3,0,0,1,0,0,1,Cieneguilla
10972,1,3,0,0,1,0,0,1,Cieneguilla
10973,1,35,0,0,1,0,0,1,Cieneguilla
10974,1,25,0,1,1,0,0,1,Cieneguilla
10975,1,2,0,0,1,0,0,1,Cieneguilla
10978,1,39,0,1,1,0,0,1,Cieneguilla
10979,1,18,0,0,1,0,1,1,Cieneguilla
10980,1,63,0,1,1,0,0,0,Cieneguilla
10981,1,14,0,0,1,1,0,0,Cieneguilla
10982,1,14,0,0,1,1,0,0,Cieneguilla
10983,1,12,0,0,1,1,0,0,Cieneguilla
10986,1,20,0,0,1,0,0,1,Cieneguilla
10987,1,20,0,0,1,0,0,1,Cieneguilla
10990,1,14,0,0,1,1,0,1,Cieneguilla
10991,1,14,0,0,1,1,0,1,Cieneguilla
10992,1,12,0,0,1,1,0,1,Cieneguilla
10993,1,12,0,0,1,1,0,1,Cieneguilla
10996,1,29,0,1,1,0,1,0,Cieneguilla
10997,1,12,0,0,1,0,0,1,Cieneguilla
10998,1,21,0,1,1,0,1,1,Pachacamac
10999,1,36,0,1,1,0,0,1,Cieneguilla
11000,1,88,0,1,1,0,0,1,Cieneguilla
11001,1,88,0,1,1,0,0,1,Cieneguilla
11002,1,88,0,1,1,0,0,1,Cieneguilla
11003,1,88,0,1,1,0,0,1,Cieneguilla
11004,1,88,0,1,1,0,0,1,Cieneguilla
11005,1,88,0,1,1,0,0,1,Cieneguilla
11006,1,28,0,0,1,0,0,1,San Juan de Lurigancho
11009,1,11,0,0,1,1,0,1,Cieneguilla
11010,1,11,0,0,1,1,0,1,Cieneguilla
11013,1,38,0,1,1,0,1,1,Cieneguilla
11014,1,7,0,0,1,1,0,1,Cieneguilla
11015,1,4,0,0,1,1,0,1,Cieneguilla
11017,1,38,0,1,1,0,1,1,Cieneguilla
11018,1,20,0,0,1,1,1,1,Cieneguilla
11019,1,14,0,0,1,1,0,1,Cieneguilla
11020,1,8,0,0,1,1,0,1,Cieneguilla
11021,1,46,0,1,1,0,1,1,Cieneguilla
11022,0,11,0,0,1,1,0,0,Cieneguilla
11023,1,12,0,0,1,1,0,1,Cieneguilla
11024,1,9,0,0,1,1,0,1,Cieneguilla
11025,1,16,0,0,1,1,1,1,Cieneguilla
11026,1,16,0,0,1,1,1,1,Cieneguilla
11027,1,15,0,0,1,1,0,1,Cieneguilla
11028,1,15,0,0,1,1,0,1,Cieneguilla
11029,1,29,0,1,1,0,1,1,Cieneguilla
11030,1,27,0,1,1,0,1,1,Cieneguilla
11031,1,7,0,0,1,1,0,1,Cieneguilla
11034,1,13,0,0,1,1,0,1,Cieneguilla
11036,1,7,0,0,1,1,0,1,Cieneguilla
11037,1,4,0,0,1,1,0,1,Cieneguilla
11038,1,7,0,0,1,1,0,1,Cieneguilla
11039,1,20,0,1,1,0,0,1,Cieneguilla
11042,1,21,0,1,1,1,1,1,Comas
11043,1,46,0,1,1,0,1,1,Comas
11044,1,35,0,1,1,0,0,0,Comas
11045,1,27,1,1,1,1,1,1,Comas
11046,1,38,0,1,1,0,1,1,Comas
11047,1,5,0,0,1,1,0,1,Comas
11048,1,45,0,1,1,0,1,1,Comas
11049,1,43,0,1,1,0,0,0,Comas
11050,1,7,0,0,1,0,0,0,Comas
11051,1,40,0,1,1,0,1,1,Comas
11052,1,31,1,1,1,0,0,1,Comas
11053,1,17,0,0,1,0,0,0,Comas
11054,1,28,0,1,1,0,0,0,Comas
11055,1,45,0,1,1,0,1,0,Comas
11056,1,35,0,1,1,0,0,1,Comas
11058,1,33,0,0,1,0,1,1,Comas
11059,1,45,0,1,1,0,0,0,Comas
11060,1,80,0,1,1,0,0,1,San Martin de Porres
11061,1,36,0,1,1,0,1,1,Comas
11062,1,22,0,1,1,1,1,1,Comas
11063,1,33,0,1,1,0,1,0,Comas
11064,1,18,0,1,1,0,0,1,Comas
11066,1,28,0,1,1,1,1,1,Comas
11067,1,55,0,0,1,0,1,1,Comas
11069,1,21,0,1,1,0,0,1,Comas
11070,1,66,0,1,1,0,0,1,Comas
11071,1,5,0,0,1,0,0,0,Comas
11072,1,51,0,0,1,0,1,1,Comas
11073,1,38,0,1,1,0,1,1,Comas
11074,1,27,0,1,1,0,0,1,San Juan de Lurigancho
11076,1,15,0,0,1,1,0,1,Comas
11077,1,46,0,1,1,0,1,1,Comas
11078,1,26,0,1,1,0,0,1,Comas
11080,1,67,0,1,1,0,1,1,Comas
11081,1,17,0,1,1,0,0,1,Comas
11082,1,24,0,1,1,0,1,1,Comas
11083,1,54,0,1,1,0,1,1,Comas
11084,1,32,0,1,1,0,0,1,Comas
11085,1,6,0,0,1,0,0,0,Comas
11086,1,67,0,1,1,0,1,0,Comas
11087,1,28,0,1,1,0,1,1,Comas
11090,1,42,0,1,1,0,1,1,Comas
11091,1,30,0,1,1,0,1,1,Comas
11092,1,27,0,1,1,0,1,1,Comas
11093,1,25,0,1,1,0,0,0,Comas
11094,1,32,0,1,1,0,1,1,Comas
11095,1,40,0,1,1,0,0,1,Comas
11096,1,32,0,1,1,0,0,1,Puente Piedra
11097,1,45,0,1,1,0,0,1,Comas
11098,1,69,0,1,1,0,0,1,Comas
11101,1,39,0,1,1,0,1,1,Comas
11102,1,40,0,1,1,0,0,1,Comas
11103,1,23,0,0,1,0,1,0,Comas
11104,1,31,0,1,1,0,0,1,Comas
11105,1,37,0,1,1,0,1,1,Comas
11106,1,27,0,1,1,0,1,1,Comas
11107,1,39,0,1,1,0,1,1,Comas
11108,1,47,0,1,1,0,1,1,Comas
11109,1,81,0,1,1,0,0,1,Comas
11110,1,81,0,1,1,0,0,1,Comas
11111,1,31,0,1,1,0,0,1,Comas
11112,1,43,0,0,1,0,1,1,Comas
11113,1,23,1,1,1,0,1,1,Comas
11114,1,5,0,0,1,1,0,1,Comas
11115,1,8,0,0,1,1,0,1,Comas
11116,1,67,0,1,1,0,1,1,Comas
11117,1,20,0,0,1,1,1,0,Comas
11118,1,25,0,1,1,0,1,1,Comas
11119,1,39,0,1,1,0,1,1,Comas
11122,0,10,0,0,1,1,0,1,Comas
11123,0,17,0,0,1,0,0,1,Comas
11124,1,30,0,1,1,0,0,1,Comas
11125,1,6,0,0,1,1,0,1,Comas
11126,1,46,0,1,1,0,1,0,Comas
11128,0,39,0,1,1,0,1,0,Comas
11130,1,26,0,1,1,0,1,1,Comas
11132,1,27,0,1,1,0,0,1,Comas
11133,1,49,0,0,1,0,1,0,Comas
11134,1,34,0,1,1,1,0,0,Comas
11135,1,31,0,1,1,0,1,1,Comas
11136,1,31,0,1,1,0,1,1,Comas
11137,1,44,0,1,1,0,0,1,Comas
11138,1,33,1,1,1,0,0,1,Comas
11139,1,31,0,1,1,0,0,1,San Juan de Lurigancho
11142,1,9,0,0,1,1,0,1,San Juan de Lurigancho
11143,1,5,0,0,1,1,0,1,San Juan de Lurigancho
11144,1,3,0,0,1,0,0,1,San Juan de Lurigancho
11145,1,0,0,0,1,0,0,1,San Juan de Lurigancho
11146,1,44,0,1,1,0,0,1,Comas
11147,1,19,0,1,1,1,0,1,Comas
11148,1,65,0,1,1,0,1,1,San Martin de Porres
11149,1,49,0,1,1,0,1,1,Comas
11150,1,37,0,0,1,0,1,0,Comas
11151,1,35,0,1,1,0,0,1,Comas
11152,1,8,0,0,1,1,0,1,Comas
11153,1,44,0,0,1,0,0,1,Comas
11155,1,66,0,1,1,0,0,1,Comas
11156,1,29,0,1,1,0,0,0,Comas
11157,1,43,0,1,1,0,0,0,Comas
11158,1,27,0,1,1,0,1,1,Comas
11159,1,18,0,0,1,1,1,0,Comas
11160,1,24,0,1,1,0,1,1,Comas
11161,1,35,0,1,1,0,0,1,Comas
11163,1,44,0,1,1,0,0,1,Comas
11164,1,52,0,1,1,0,1,1,Comas
11165,1,4,0,0,1,1,0,1,Comas
11166,1,25,1,1,1,0,1,1,Comas
11167,1,25,1,1,1,0,1,1,Comas
11168,1,23,0,1,1,1,1,0,Comas
11169,1,19,0,0,1,1,0,1,Comas
11170,1,50,0,1,1,0,0,0,Comas
11171,1,43,0,1,1,0,0,1,Comas
11172,0,27,1,0,1,0,1,1,Carabayllo
11173,1,23,0,1,1,0,1,1,Comas
11174,1,36,0,0,1,0,1,1,Comas
11175,1,32,0,1,1,0,1,1,Comas
11176,1,10,0,0,1,1,0,0,Comas
11177,1,35,0,1,1,0,0,0,Comas
11178,1,36,0,1,1,0,0,1,Comas
11179,1,74,0,1,1,0,1,1,Comas
11180,1,9,0,0,1,1,0,1,Comas
11181,1,35,0,1,1,0,0,1,Comas
11182,1,23,0,1,1,0,1,1,Comas
11183,1,37,0,1,1,0,1,1,Comas
11184,1,55,0,1,1,0,1,1,Comas
11185,1,27,0,1,1,0,1,1,Comas
11186,1,26,0,1,1,0,0,0,Comas
11187,1,38,0,1,1,0,0,1,Comas
11188,1,10,0,0,1,1,0,1,Comas
11189,1,8,0,0,1,1,0,1,Comas
11190,1,29,0,1,1,0,0,0,El Agustino
11191,1,10,0,0,1,1,0,0,El Agustino
11192,1,12,0,0,1,1,0,0,Comas
11193,1,12,0,0,1,1,0,0,Comas
11194,1,27,0,1,1,0,0,0,Comas
11195,1,29,0,1,1,0,0,1,Comas
11196,1,15,0,0,1,1,0,1,Comas
11197,1,12,0,0,1,1,0,1,Comas
11198,1,9,0,0,1,1,0,1,Comas
11199,1,4,0,0,1,1,0,0,Comas
11200,1,13,0,0,1,0,0,0,Comas
11201,1,62,0,1,1,0,0,1,Comas
11204,1,15,0,0,1,1,0,1,Comas
11205,1,47,0,1,1,0,0,1,Comas
11206,1,8,0,0,1,1,0,1,Comas
11207,1,8,0,0,1,1,0,1,Comas
11208,1,6,0,0,1,1,0,1,Comas
11209,1,14,0,0,1,1,0,1,Comas
11211,1,41,0,1,1,0,0,1,Comas
11212,1,35,0,1,1,0,1,1,Rimac
11213,1,85,0,1,1,0,0,1,Comas
11214,1,85,0,1,1,0,0,1,Comas
11215,1,53,0,1,1,0,1,1,Comas
11216,1,2,0,0,1,0,0,1,Comas
11217,1,18,0,0,1,1,0,1,Comas
11218,1,10,0,0,1,1,0,1,Comas
11219,1,31,0,0,1,0,0,1,Comas
11221,1,31,0,1,1,0,1,1,Comas
11223,1,7,0,0,1,1,0,1,Comas
11224,1,56,0,1,1,0,1,1,Comas
11225,1,40,0,1,1,0,0,1,Comas
11226,1,47,0,1,1,0,0,1,Comas
11227,1,19,0,0,1,0,0,1,Carabayllo
11228,1,19,0,0,1,0,0,1,Carabayllo
11229,1,62,0,1,1,0,0,1,Comas
11230,1,41,0,1,1,0,1,1,Comas
11231,1,15,0,0,1,0,0,1,Comas
11232,1,19,0,0,1,0,1,1,Comas
11233,1,19,0,0,1,0,1,1,Comas
11235,1,22,0,1,1,0,1,1,Comas
11236,1,4,0,0,1,1,0,1,Comas
11237,1,18,0,0,1,1,0,1,Comas
11238,1,7,0,0,1,1,0,1,Comas
11239,1,37,0,1,1,0,0,0,Comas
11240,1,38,0,0,1,0,0,1,Comas
11241,1,4,0,0,1,1,0,1,Comas
11242,1,12,0,0,1,1,0,1,Comas
11243,1,26,0,1,1,0,1,1,Comas
11244,1,14,0,0,1,1,0,1,Comas
11245,1,27,0,1,1,0,1,1,Comas
11246,1,55,0,1,1,0,1,1,Comas
11251,1,19,0,1,1,0,1,1,Comas
11252,1,3,0,0,1,1,0,1,Comas
11253,1,16,0,0,1,1,0,1,Comas
11254,1,4,0,0,1,1,0,1,Comas
11255,1,30,0,0,1,0,1,1,Comas
11256,1,17,0,0,1,1,0,1,Comas
11257,1,43,0,1,1,0,1,1,Comas
11258,1,16,0,0,1,0,0,1,Comas
11259,1,27,0,1,1,1,0,1,Comas
11260,1,16,0,0,1,0,0,1,Comas
11261,1,13,0,0,1,0,0,1,Comas
11262,1,64,0,1,1,0,0,1,Comas
11265,1,34,0,1,1,1,1,1,Comas
11267,1,21,0,1,1,0,0,1,Comas
11269,0,25,0,1,1,0,1,0,Comas
11270,1,38,0,1,1,0,0,1,Comas
11271,1,17,0,0,1,0,0,1,Comas
11272,1,58,0,1,1,0,1,1,Comas
11273,1,69,0,1,1,0,0,1,Comas
11274,1,69,0,1,1,0,0,1,Comas
11275,1,69,0,1,1,0,0,1,Comas
11276,1,55,0,1,1,0,0,0,Comas
11277,1,73,0,1,1,0,0,1,Comas
11278,1,26,0,1,1,0,1,1,Comas
11279,1,10,0,0,1,1,0,1,Comas
11281,1,45,0,1,1,1,1,1,Comas
11282,1,14,0,0,1,1,0,1,Comas
11283,1,11,0,0,1,0,0,0,Comas
11284,1,6,0,0,1,1,0,1,Comas
11285,1,39,0,1,1,0,0,1,Comas
11286,1,27,0,0,1,0,1,1,Comas
11287,1,23,0,1,1,0,0,0,Comas
11288,0,16,0,0,1,1,0,1,Comas
11289,1,7,0,0,1,1,0,1,Comas
11290,0,42,0,1,1,0,0,1,Comas
11291,1,24,0,1,1,0,0,1,Comas
11292,1,24,0,0,1,0,0,0,San Juan de Lurigancho
11298,1,15,0,0,1,1,0,0,Comas
11299,1,34,0,1,1,0,0,0,Comas
11300,1,13,0,0,1,0,0,0,Comas
11302,1,10,0,0,1,1,0,0,Comas
11305,1,16,0,0,1,0,1,0,Comas
11306,1,14,0,0,1,1,0,1,Comas
11308,1,17,0,1,1,0,0,1,Comas
11309,1,22,0,1,1,0,1,1,Comas
11310,1,9,0,0,1,1,0,1,Comas
11311,1,27,0,1,1,0,1,1,Comas
11312,1,13,0,0,1,1,0,1,Comas
11313,1,6,0,0,1,1,0,1,Carabayllo
11314,1,31,0,1,1,0,0,1,Comas
11315,1,54,0,1,1,0,0,1,San Juan de Lurigancho
11316,1,29,1,0,1,0,1,1,San Juan de Lurigancho
11317,1,9,0,0,1,1,0,1,Comas
11318,1,42,0,1,1,0,1,1,Los Olivos
11320,1,6,0,0,1,1,0,1,Comas
11321,1,64,0,1,1,0,0,1,Comas
11322,1,64,0,1,1,0,0,1,Comas
11323,1,64,0,1,1,0,0,1,El Agustino
11324,1,48,0,1,1,0,0,1,Comas
11329,1,26,0,1,1,1,0,1,Comas
11330,1,38,0,0,1,0,0,1,Comas
11331,1,44,0,1,1,0,0,1,Villa El Salvador
11484,1,15,0,0,1,1,0,1,Villa Maria del Triunfo
12326,0,44,0,1,1,0,1,0,Lima
12327,1,33,0,0,1,0,1,0,Lima
12328,1,28,0,1,1,0,1,1,Breña
12331,1,30,0,1,1,0,1,1,Lima
12332,0,48,0,1,1,0,0,0,Breña
12334,1,9,0,0,1,1,0,1,San Juan de Lurigancho
12335,1,60,0,1,1,0,0,1,Lima
12336,0,30,0,1,1,0,0,0,Lima
12337,1,84,0,1,1,0,0,1,Lima
12338,1,14,0,0,1,1,0,1,San Martin de Porres
12339,1,11,0,0,1,1,0,1,Lima
12340,1,32,0,1,1,0,1,1,San Juan de Lurigancho
12341,1,39,0,0,1,0,1,0,Breña
12342,0,29,0,1,1,0,1,0,La Molina
12345,1,0,0,0,1,0,0,1,Lima
12348,1,5,0,0,1,1,0,1,Lima
12349,1,18,0,0,1,0,0,1,Lima
12350,1,45,0,1,1,0,0,1,Lima
12351,1,36,0,1,1,0,0,1,Lima
12354,1,32,1,0,1,0,0,1,La Victoria
12355,1,63,0,1,1,0,0,1,Breña
12356,1,35,0,1,1,0,1,0,Lima
12358,0,31,0,0,1,0,1,0,San Martin de Porres
12360,1,22,0,1,1,0,1,1,Breña
12361,1,9,0,0,1,1,0,1,Lima
12362,0,34,0,1,1,0,1,1,Lince
12363,1,27,0,1,1,0,1,1,Lima
12365,1,19,0,0,1,0,1,0,Lima
12367,1,42,0,0,1,0,1,1,Lima
12368,1,26,0,0,1,1,0,0,Lima
12369,1,25,0,0,1,0,1,1,San Juan de Lurigancho
12370,1,30,0,1,1,0,0,1,Lince
12371,1,31,0,1,1,0,0,0,Lima
12372,1,5,0,0,1,1,0,0,Lima
12373,1,30,0,1,1,0,0,0,Lima
12374,1,24,0,0,1,0,1,1,Breña
12375,0,31,0,1,1,0,1,0,Lima
12376,1,59,0,1,1,0,0,1,Breña
12377,1,23,0,1,1,1,1,1,Jesus Maria
12382,1,32,0,1,1,0,1,1,Los Olivos
12383,1,20,0,1,1,0,1,0,Lima
12384,1,12,0,0,1,1,0,1,Jesus Maria
12385,1,11,0,0,1,1,0,1,Jesus Maria
12386,1,11,0,0,1,1,0,1,Breña
12387,1,13,0,0,1,1,0,1,Breña
12388,1,15,0,0,1,0,0,0,Breña
12389,1,29,0,1,1,0,1,0,Carabayllo
12390,1,74,0,1,1,0,1,1,Lima
12391,1,21,0,0,1,1,1,1,Lima
12392,1,41,0,1,1,0,0,1,Lima
12393,1,62,0,0,1,0,0,1,Lima
12395,1,14,0,0,1,1,0,1,Jesus Maria
12396,1,31,0,1,1,0,1,1,El Agustino
12397,1,44,0,1,1,0,1,0,Lima
12398,1,25,0,0,1,0,1,1,Lima
12400,1,20,0,0,1,1,0,1,Lima
12401,1,4,0,0,1,1,0,1,Breña
12402,1,49,0,1,1,0,0,1,Jesus Maria
12403,1,24,0,1,1,0,0,0,Lima
12406,1,8,0,0,1,1,0,0,Lima
12407,1,70,0,1,1,0,0,1,Lima
12408,1,18,0,0,1,0,1,1,Lima
12409,1,49,0,1,1,0,1,1,Lima
12410,1,31,0,1,1,0,1,1,La Victoria
12413,1,27,0,1,1,0,1,1,Breña
12414,1,34,0,0,1,0,1,1,Rimac
12415,1,24,0,0,1,1,1,0,Independencia
12416,1,27,0,0,1,0,1,1,Carabayllo
12417,1,49,0,1,1,0,1,1,Lima
12418,1,25,0,0,1,0,1,1,Miraflores
12419,1,59,0,1,1,0,1,1,Lima
12420,1,25,0,0,1,0,0,1,Rimac
12421,1,19,0,1,1,0,0,1,Rimac
12422,1,5,0,0,1,1,0,1,San Juan de Lurigancho
12423,1,28,0,1,1,0,1,1,Villa El Salvador
12424,1,19,0,0,1,1,1,0,Lima
12425,1,43,0,1,1,0,0,0,Ate
12426,1,43,0,1,1,0,0,0,Ate
12427,1,0,0,0,1,0,0,1,San Martin de Porres
12429,0,38,0,1,1,0,1,0,Breña
12430,1,11,0,0,1,0,0,0,Rimac
12431,0,32,0,1,1,0,0,1,Breña
12433,1,43,0,0,1,0,1,1,Lima
12434,1,19,0,0,1,0,1,1,Independencia
12435,1,14,0,0,1,1,0,1,Breña
12436,1,12,0,0,1,1,0,1,Breña
12437,1,25,0,1,1,0,1,1,Breña
12438,1,8,0,0,1,1,0,0,Breña
12439,1,20,0,0,1,1,0,1,Breña
12440,1,49,0,0,1,0,1,1,Magdalena del Mar
12442,1,37,0,1,1,0,1,1,Breña
12443,1,39,0,1,1,0,1,1,Lima
12444,1,7,0,0,1,1,0,1,Lima
12445,0,21,0,1,1,0,0,1,Santiago de Surco
12447,1,77,0,1,1,0,0,1,Lima
12448,1,77,0,1,1,0,0,1,Lima
12454,1,11,0,0,1,1,0,1,Breña
12455,1,44,0,1,1,0,0,1,Rimac
12456,1,15,0,0,1,0,0,0,Lima
12457,1,33,0,1,1,1,1,0,San Martin de Porres
12458,1,57,0,1,1,1,1,1,Breña
12461,1,40,0,1,1,0,1,0,Lima
12462,1,20,0,0,1,1,0,0,Lima
12463,1,34,0,1,1,0,0,0,Breña
12464,1,57,0,1,1,0,1,1,Breña
12465,1,75,0,1,1,0,0,1,Comas
12466,1,75,0,1,1,0,0,1,Comas
12467,1,13,0,0,1,1,0,1,Lima
12469,1,38,0,1,1,0,1,1,Lima
12470,1,69,0,0,1,0,0,1,Breña
12471,1,69,0,0,1,0,0,1,Breña
12472,1,58,0,1,1,0,1,0,Lima
12473,1,15,0,0,1,1,0,1,Lima
12474,1,15,0,0,1,1,0,1,Lima
12475,1,17,0,0,1,1,0,1,Breña
12476,1,26,0,1,1,0,1,1,Breña
12477,1,26,0,1,1,0,1,1,Breña
12478,1,56,0,1,1,0,0,1,San Martin de Porres
12479,1,26,0,0,1,0,1,0,Comas
12480,1,46,0,1,1,0,1,1,Breña
12482,1,30,0,1,1,0,1,1,Lima
12483,1,51,0,1,1,0,0,1,Lima
12484,1,30,0,1,1,0,0,1,Lima
12485,1,45,0,1,1,0,1,0,Pueblo Libre
12486,1,16,0,0,1,0,0,1,Lima
12487,1,16,0,0,1,0,0,1,Lima
12488,1,21,0,1,1,0,1,0,San Miguel
12491,1,6,0,0,1,1,0,1,San Miguel
12500,1,44,0,1,1,0,0,1,Breña
12502,1,57,0,1,1,0,1,1,Breña
12504,1,4,0,0,1,0,0,1,Breña
12505,1,30,0,1,1,0,0,1,Breña
12506,1,23,0,1,1,0,0,1,Breña
12507,1,40,0,0,1,0,1,0,Lima
12508,1,52,0,1,1,0,1,1,Breña
12509,1,13,0,0,1,1,0,1,Lima
12510,1,19,0,0,1,1,0,1,Miraflores
12511,1,20,0,0,1,1,1,1,Santiago de Surco
12512,1,24,0,0,1,1,1,1,Lince
12513,1,24,0,0,1,1,1,1,Lince
12514,1,24,0,0,1,1,1,1,Lince
12517,1,4,0,0,1,0,0,1,Breña
12519,1,60,0,1,1,0,0,1,Lima
12520,1,15,0,0,1,1,0,1,Breña
12521,1,15,0,0,1,1,0,1,Breña
12523,1,21,0,0,1,1,0,1,San Isidro
12524,1,30,0,1,1,0,0,1,Lima
12526,1,62,0,1,1,0,0,1,Breña
12527,1,59,0,1,1,0,0,1,Lima
12528,1,26,0,1,1,0,0,1,Puente Piedra
12529,1,67,0,0,1,0,0,0,Breña
12530,1,67,0,0,1,0,0,0,Breña
12531,1,32,0,1,1,0,0,0,Breña
12532,0,27,0,1,1,0,0,0,Breña
12533,0,8,0,0,1,0,0,0,Breña
12534,1,1,0,0,1,0,0,0,Breña
12535,1,44,0,1,1,0,1,1,Breña
12539,1,20,0,1,1,0,1,1,Breña
12545,1,47,0,1,1,1,1,1,Breña
12546,1,4,0,0,1,0,0,0,Breña
12547,1,15,0,0,1,1,0,1,Breña
12548,1,27,0,1,1,1,1,1,Breña
12549,1,6,0,0,1,0,0,1,Breña
12550,1,4,0,0,1,0,0,1,Breña
12551,1,64,0,1,1,0,0,1,Breña
12552,1,38,0,1,1,0,0,0,Breña
12553,1,3,0,0,1,1,0,1,Lima
12554,1,28,0,0,1,1,0,0,Lima
